dataname,syn_group,html_path,region_name,syn_type,Most similar known cluster,Similarity
GCF_003012915.1_NZ_CP027770.1.region001,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003012915.1\index.html,#r1c1,NI-siderophore,staphyloferrin A,1.0
GCF_016127055.1_NZ_CP065980.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016127055.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,1.0
GCF_025558625.1_NZ_CP094725.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_025558625.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,1.0
GCF_040126185.2_NZ_CP014834.2.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040126185.2\index.html,#r1c2,NI-siderophore,staphyloferrin A,1.0
GCF_025560885.1_NZ_CP094808.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_025560885.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_025561005.1_NZ_CP094814.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_025561005.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_025560965.1_NZ_CP094813.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_025560965.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_025560905.1_NZ_CP094809.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_025560905.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_007814015.1_NZ_CP031266.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007814015.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_025560945.1_NZ_CP094812.1.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_025560945.1\index.html,#r1c2,NI-siderophore,staphyloferrin A,1.0
GCF_025560925.1_NZ_CP094811.1.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_025560925.1\index.html,#r1c2,NI-siderophore,staphyloferrin A,1.0
GCF_001442815.2_NZ_CP009623.1.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001442815.2\index.html,#r1c2,NI-siderophore,staphyloferrin A,1.0
GCF_011466855.1_NZ_CP045927.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_011466855.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_000816085.1_NZ_CP008747.1.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000816085.1\index.html,#r1c2,NI-siderophore,staphyloferrin A,1.0
GCF_900474585.1_NZ_LS483304.1.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900474585.1\index.html,#r1c2,NI-siderophore,staphyloferrin A,1.0
GCF_028748305.1_NZ_CP118163.1.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_028748305.1\index.html,#r1c2,NI-siderophore,staphyloferrin A,1.0
GCF_042608465.1_NZ_CP170216.1.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_042608465.1\index.html,#r1c2,NI-siderophore,staphyloferrin A,1.0
GCF_042608535.1_NZ_CP170240.1.region005,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_042608535.1\index.html,#r1c5,NI-siderophore,staphyloferrin A,1.0
GCF_042608475.1_NZ_CP170225.1.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_042608475.1\index.html,#r1c2,NI-siderophore,staphyloferrin A,1.0
GCF_042608415.1_NZ_CP170238.1.region001,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_042608415.1\index.html,#r1c1,NI-siderophore,staphyloferrin A,1.0
GCF_042608455.1_NZ_CP170218.1.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_042608455.1\index.html,#r1c2,NI-siderophore,staphyloferrin A,1.0
GCF_042608405.1_NZ_CP170222.1.region001,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_042608405.1\index.html,#r1c1,NI-siderophore,staphyloferrin A,1.0
GCF_030709795.2_NZ_CP171742.1.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030709795.2\index.html,#r1c2,NI-siderophore,staphyloferrin A,1.0
GCF_042608505.1_NZ_CP170224.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_042608505.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,1.0
GCF_042608545.1_NZ_CP170235.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_042608545.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_042608445.1_NZ_CP170243.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_042608445.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,1.0
GCF_042608395.1_NZ_CP170227.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_042608395.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,1.0
GCF_024970305.1_NZ_CP103964.1.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024970305.1\index.html,#r1c2,NI-siderophore,staphyloferrin A,1.0
GCF_020883535.1_NZ_CP086654.1.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020883535.1\index.html,#r1c2,NI-siderophore,staphyloferrin A,0.75
GCF_025558865.1_NZ_CP094741.1.region001,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_025558865.1\index.html,#r1c1,NI-siderophore,staphyloferrin A,1.0
GCF_007814525.1_NZ_CP031274.1.region001,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007814525.1\index.html,#r1c1,NI-siderophore,staphyloferrin A,1.0
GCF_025558905.1_NZ_CP094742.1.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_025558905.1\index.html,#r1c2,NI-siderophore,staphyloferrin A,1.0
GCF_011466875.1_NZ_CP046028.1.region001,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_011466875.1\index.html,#r1c1,NI-siderophore,staphyloferrin A,1.0
GCF_026650245.1_NZ_CP084719.1.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_026650245.1\index.html,#r1c2,NI-siderophore,staphyloferrin A,1.0
GCF_029024625.1_NZ_CP118953.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029024625.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_043186315.1_NZ_CP171119.1.region001,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_043186315.1\index.html,#r1c1,NI-siderophore,staphyloferrin A,1.0
GCF_002208805.2_NZ_CP022096.2.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002208805.2\index.html,#r1c2,NI-siderophore,staphyloferrin A,0.5
GCF_016127935.1_NZ_CP066062.1.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016127935.1\index.html,#r1c2,NI-siderophore,staphyloferrin A,0.5
GCF_006741705.1_NZ_AP019698.1.region005,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_006741705.1\index.html,#r1c5,NI-siderophore,staphyloferrin A,0.75
GCF_019891015.1_NZ_CP082336.1.region005,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019891015.1\index.html,#r1c5,NI-siderophore,staphyloferrin A,0.75
GCF_025560865.1_NZ_CP094806.1.region005,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_025560865.1\index.html,#r1c5,NI-siderophore,staphyloferrin A,0.75
GCF_025560845.1_NZ_CP094803.1.region005,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_025560845.1\index.html,#r1c5,NI-siderophore,staphyloferrin A,0.75
GCF_023614505.1_NZ_CP097887.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_023614505.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,0.75
GCF_016772515.1_NZ_CP068576.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016772515.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,0.75
GCF_044501765.1_NZ_CP162537.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_044501765.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,0.75
GCF_016725265.1_NZ_CP068063.1.region001,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016725265.1\index.html,#r1c1,NI-siderophore,staphyloferrin A,0.75
GCF_024362285.1_NZ_CP101472.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024362285.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,0.75
GCF_024138075.1_NZ_CP099990.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024138075.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,0.75
GCF_029024965.1_NZ_CP118982.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029024965.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,0.75
GCF_016127455.1_NZ_CP066013.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016127455.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,0.75
GCF_044794295.1_NZ_CP084997.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_044794295.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,0.75
GCF_044805075.1_NZ_CP085226.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_044805075.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,0.75
GCF_041753635.1_NZ_CP168756.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041753635.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,0.75
GCF_001663395.1_NZ_CP012968.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001663395.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,0.75
GCF_001683315.1_NZ_CP013980.1.region005,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001683315.1\index.html,#r1c5,NI-siderophore,staphyloferrin A,0.75
GCF_016725305.1_NZ_CP068069.1.region005,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016725305.1\index.html,#r1c5,NI-siderophore,staphyloferrin A,0.75
GCF_016028235.1_NZ_CP065710.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016028235.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,0.75
GCF_001432245.1_NZ_CP013114.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001432245.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,0.75
GCF_001682235.1_NZ_CP013714.1.region005,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001682235.1\index.html,#r1c5,NI-siderophore,staphyloferrin A,0.75
GCF_033597815.2_NZ_CP166245.1.region005,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_033597815.2\index.html,#r1c5,NI-siderophore,staphyloferrin A,1.0
GCF_040960415.1_NZ_CP162632.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040960415.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,1.0
GCF_044793655.1_NZ_CP085021.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_044793655.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,1.0
GCF_044794325.1_NZ_CP085024.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_044794325.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,1.0
GCF_002078255.1_NZ_CP013922.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002078255.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_000706685.1_NZ_CP007208.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000706685.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_014267365.1_NZ_CP060271.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_014267365.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,1.0
GCF_020229655.1_NZ_CP066719.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020229655.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,1.0
GCF_045010985.1_NZ_CP119589.1.region007,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045010985.1\index.html,#r1c7,NI-siderophore,staphyloferrin A,1.0
GCF_043635315.1_NZ_CP171612.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_043635315.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_039519245.1_NZ_CP154366.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_039519245.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_040409905.1_NZ_CP118807.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_040409905.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,1.0
GCF_039789035.1_NZ_CP121162.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_039789035.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,1.0
GCF_000709415.1_NZ_CP008724.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000709415.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,1.0
GCF_007814625.1_NZ_CP031275.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007814625.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_000953575.1_NZ_LN554884.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000953575.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_020229715.1_NZ_CP066726.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020229715.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,1.0
GCF_020229695.1_NZ_CP066721.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020229695.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_016774515.1_NZ_CP068712.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016774515.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,1.0
GCF_013341415.1_NZ_CP054438.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_013341415.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_016067635.1_NZ_CP065797.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016067635.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_007814115.1_NZ_CP031196.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007814115.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_030845335.1_NZ_CP132559.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030845335.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_030845315.1_NZ_CP132557.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030845315.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_900635295.1_NZ_LR134089.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900635295.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_000010125.1_NC_007350.1.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000010125.1\index.html,#r1c2,NI-siderophore,staphyloferrin A,1.0
GCF_001558375.2_NZ_CP014057.2.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001558375.2\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_002209265.1_NZ_CP022093.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002209265.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_006094355.1_NZ_CP035294.1.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_006094355.1\index.html,#r1c2,NI-siderophore,staphyloferrin A,1.0
GCF_001558275.2_NZ_CP014113.2.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001558275.2\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_013341395.1_NZ_CP054434.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_013341395.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_013341455.1_NZ_CP054440.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_013341455.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_013341435.1_NZ_CP054444.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_013341435.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_013343055.1_NZ_CP054575.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_013343055.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_002208905.1_NZ_CP022056.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002208905.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_013358365.1_NZ_CP054831.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_013358365.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_034043435.1_NZ_CP120073.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034043435.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_900240075.1_NZ_LT963436.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900240075.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_023515905.1_NZ_CP093217.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_023515905.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_029774255.1_NZ_CP069082.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029774255.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_038118745.1_NZ_CP133006.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038118745.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_030294405.1_NZ_CP125718.1.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030294405.1\index.html,#r1c2,NI-siderophore,staphyloferrin A,1.0
GCF_001902315.1_NZ_CP018199.1.region006,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001902315.1\index.html,#r1c6,NI-siderophore,staphyloferrin A,1.0
GCF_029024945.1_NZ_CP118976.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029024945.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_038789205.1_NZ_CP128355.1.region001,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038789205.1\index.html,#r1c1,NI-siderophore,staphyloferrin A,1.0
GCF_034030455.1_NZ_CP120099.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034030455.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_002442895.1_NZ_CP017460.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002442895.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_002442935.1_NZ_CP017466.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002442935.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_003097555.1_NZ_CP017459.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003097555.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_030220105.1_NZ_CP126540.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030220105.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_034042915.1_NZ_CP119997.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034042915.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_003956025.1_NZ_CP033735.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003956025.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_016743055.1_NZ_CP068241.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016743055.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_002984565.1_NZ_CP027422.1.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002984565.1\index.html,#r1c2,NI-siderophore,staphyloferrin A,1.0
GCF_025558845.1_NZ_CP094825.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_025558845.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,1.0
GCF_003019255.1_NZ_CP027846.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003019255.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_015775975.1_NZ_CP064056.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_015775975.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,1.0
GCF_018323945.1_NZ_AP024589.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018323945.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,1.0
GCF_900478415.1_NZ_LS483491.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900478415.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,1.0
GCF_016028295.1_NZ_CP065712.1.region001,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016028295.1\index.html,#r1c1,NI-siderophore,staphyloferrin A,1.0
GCF_001618885.1_NZ_CP015114.1.region005,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001618885.1\index.html,#r1c5,NI-siderophore,staphyloferrin A,1.0
GCF_001922405.1_NZ_CP018776.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001922405.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_016889965.1_NZ_CP069567.1.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016889965.1\index.html,#r1c2,NI-siderophore,staphyloferrin A,1.0
GCF_900637235.1_NZ_LR134360.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900637235.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_016724565.1_NZ_CP068073.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016724565.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_001701005.1_NZ_CP016760.1.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001701005.1\index.html,#r1c2,NI-siderophore,staphyloferrin A,1.0
GCF_024172405.1_NZ_CP015535.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024172405.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,1.0
GCF_024172365.1_NZ_CP015532.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024172365.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,1.0
GCF_024172425.1_NZ_CP015536.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024172425.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_024172445.1_NZ_CP015537.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024172445.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_024172345.1_NZ_CP015531.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024172345.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_024172525.1_NZ_CP015552.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024172525.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_016890025.1_NZ_CP069582.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016890025.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,1.0
GCF_016724665.1_NZ_CP068079.1.region004,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016724665.1\index.html,#r1c4,NI-siderophore,staphyloferrin A,1.0
GCF_024172385.1_NZ_CP015533.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024172385.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_024172545.1_NZ_CP015553.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024172545.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
GCF_016028275.1_NZ_CP065711.1.region002,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_016028275.1\index.html,#r1c2,NI-siderophore,staphyloferrin A,1.0
GCF_023277485.1_NZ_CP080458.1.region001,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_023277485.1\index.html,#r1c1,NI-siderophore,staphyloferrin A,1.0
GCF_000009405.1_NC_012121.1.region003,7,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000009405.1\index.html,#r1c3,NI-siderophore,staphyloferrin A,1.0
