"","Unnamed..0","X","dataname","syn_group","html_path","region_name","syn_type","Most.similar.known.cluster","Similarity","Genus","strainName","folder_path","BGC_number","version","gbk_path","definition","length","topology","start","end","accesion_version"
"7946",7946,7946,"GCF_000815045.1_NZ_CP010295.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000815045.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_000815045.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000815045.1\",8,"NZ_CP010295.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000815045.1\GCF_000815045.1.gbk","Staphylococcus aureus strain ATCC BAA1680 chromosome, complete genome.",2872768,"circular",132232,147950,"NZ_CP010295.1"
"7947",7947,7947,"GCF_000012045.1_NC_002951.2.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000012045.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_000012045.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000012045.1\",8,"NC_002951.2","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000012045.1\GCF_000012045.1.gbk","Staphylococcus aureus subsp. aureus COL, complete sequence.",2809422,"circular",111427,127145,"NC_002951.2"
"7948",7948,7948,"GCF_000017085.1_NC_010079.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000017085.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_000017085.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000017085.1\",8,"NC_010079.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000017085.1\GCF_000017085.1.gbk","Staphylococcus aureus subsp. aureus USA300_TCH1516, complete sequence.",2872915,"circular",132124,147842,"NC_010079.1"
"7949",7949,7949,"GCF_000013425.1_NC_007795.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000013425.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_000013425.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000013425.1\",7,"NC_007795.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000013425.1\GCF_000013425.1.gbk","Staphylococcus aureus subsp. aureus NCTC 8325 chromosome, complete genome.",2821361,"circular",77516,93234,"NC_007795.1"
"7950",7950,7950,"GCF_000013465.1_NC_007793.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000013465.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_000013465.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000013465.1\",8,"NC_007793.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000013465.1\GCF_000013465.1.gbk","Staphylococcus aureus subsp. aureus USA300_FPR3757, complete sequence.",2872769,"circular",132230,147948,"NC_007793.1"
"7951",7951,7951,"GCF_000010465.1_NC_009641.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000010465.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_000010465.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000010465.1\",8,"NC_009641.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000010465.1\GCF_000010465.1.gbk","Staphylococcus aureus subsp. aureus str. Newman, complete sequence.",2878897,"circular",77491,93209,"NC_009641.1"
"7952",7952,7952,"GCF_046741775.1_NZ_CP123099.1.region003",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046741775.1\index.html","#r1c3","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_046741775.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046741775.1\",7,"NZ_CP123099.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046741775.1\GCF_046741775.1.gbk","Staphylococcus aureus strain IT-MSSA55 chromosome, complete genome.",2762306,"circular",1918302,1934019,"NZ_CP123099.1"
"7953",7953,7953,"GCF_024741415.1_NZ_CP102955.1.region002",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024741415.1\index.html","#r1c2","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_024741415.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024741415.1\",9,"NZ_CP102955.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024741415.1\GCF_024741415.1.gbk","Staphylococcus aureus strain 28-G-I chromosome, complete genome.",2749407,"circular",89515,105232,"NZ_CP102955.1"
"7954",7954,7954,"GCF_033798765.1_NZ_CP138362.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_033798765.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_033798765.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_033798765.1\",8,"NZ_CP138362.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_033798765.1\GCF_033798765.1.gbk","Staphylococcus aureus strain V315 chromosome, complete genome.",2792515,"circular",91806,107523,"NZ_CP138362.1"
"7955",7955,7955,"GCF_034809545.1_NZ_CP085320.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034809545.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_034809545.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034809545.1\",8,"NZ_CP085320.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034809545.1\GCF_034809545.1.gbk","Staphylococcus aureus strain CJFA-182 chromosome, complete genome.",2927067,"circular",162595,178313,"NZ_CP085320.1"
"7956",7956,7956,"GCF_030435875.1_NZ_CP129360.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030435875.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_030435875.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030435875.1\",8,"NZ_CP129360.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030435875.1\GCF_030435875.1.gbk","Staphylococcus aureus strain CKMM-401M chromosome, complete genome.",2944165,"circular",125750,141468,"NZ_CP129360.1"
"7957",7957,7957,"GCF_007998145.1_NZ_CP042650.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007998145.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_007998145.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007998145.1\",8,"NZ_CP042650.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007998145.1\GCF_007998145.1.gbk","Staphylococcus aureus strain X22 chromosome, complete genome.",2873786,"circular",80952,96670,"NZ_CP042650.1"
"7958",7958,7958,"GCF_036670135.1_NZ_CP138670.1.region003",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_036670135.1\index.html","#r1c3","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_036670135.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_036670135.1\",7,"NZ_CP138670.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_036670135.1\GCF_036670135.1.gbk","Staphylococcus aureus strain DA70500 chromosome, complete genome.",2776253,"circular",1518974,1534692,"NZ_CP138670.1"
"7959",7959,7959,"GCF_046741625.1_NZ_CP123072.1.region003",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046741625.1\index.html","#r1c3","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_046741625.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046741625.1\",8,"NZ_CP123072.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046741625.1\GCF_046741625.1.gbk","Staphylococcus aureus strain SW-MSSA62 chromosome, complete genome.",2712507,"circular",1869727,1885444,"NZ_CP123072.1"
"7960",7960,7960,"GCF_900474715.1_NZ_LS483311.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900474715.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_900474715.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900474715.1\",7,"NZ_LS483311.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900474715.1\GCF_900474715.1.gbk","Staphylococcus aureus strain NCTC6136 chromosome 1, complete sequence.",2849927,"circular",71363,87080,"NZ_LS483311.1"
"7961",7961,7961,"GCF_001027045.1_NZ_CP011528.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001027045.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_001027045.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001027045.1\",8,"NZ_CP011528.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001027045.1\GCF_001027045.1.gbk","Staphylococcus aureus strain RKI4 chromosome, complete genome.",2725654,"circular",71131,86848,"NZ_CP011528.1"
"7962",7962,7962,"GCF_001298325.2_NZ_CP019945.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001298325.2\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_001298325.2","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001298325.2\",7,"NZ_CP019945.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001298325.2\GCF_001298325.2.gbk","Staphylococcus aureus strain BA01611 chromosome, complete genome.",2885865,"circular",156573,172290,"NZ_CP019945.1"
"7963",7963,7963,"GCF_002850415.1_NZ_CP020714.1.region002",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002850415.1\index.html","#r1c2","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_002850415.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002850415.1\",6,"NZ_CP020714.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002850415.1\GCF_002850415.1.gbk","Staphylococcus aureus strain K18 chromosome, complete genome.",2731897,"circular",1109546,1125263,"NZ_CP020714.1"
"7964",7964,7964,"GCF_003030225.1_NZ_CP028189.1.region005",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003030225.1\index.html","#r1c5","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_003030225.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003030225.1\",7,"NZ_CP028189.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003030225.1\GCF_003030225.1.gbk","Staphylococcus aureus strain CFSAN018750 chromosome, complete genome.",2719423,"circular",1817320,1833808,"NZ_CP028189.1"
"7965",7965,7965,"GCF_002952015.1_NZ_CP020656.1.region004",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002952015.1\index.html","#r1c4","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_002952015.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002952015.1\",7,"NZ_CP020656.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002952015.1\GCF_002952015.1.gbk","Staphylococcus aureus strain K5 chromosome, complete genome.",2718638,"circular",1714182,1730670,"NZ_CP020656.1"
"7966",7966,7966,"GCF_015767475.1_NZ_CP065199.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_015767475.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_015767475.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_015767475.1\",7,"NZ_CP065199.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_015767475.1\GCF_015767475.1.gbk","Staphylococcus aureus strain DG36 chromosome, complete genome.",2752938,"circular",119051,134768,"NZ_CP065199.1"
"7967",7967,7967,"GCF_028743615.1_NZ_CP117979.1.region003",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_028743615.1\index.html","#r1c3","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_028743615.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_028743615.1\",7,"NZ_CP117979.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_028743615.1\GCF_028743615.1.gbk","Staphylococcus aureus strain B-41012 chromosome, complete genome.",2718711,"circular",489315,505032,"NZ_CP117979.1"
"7968",7968,7968,"GCF_038428225.1_NZ_CP131655.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038428225.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_038428225.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038428225.1\",7,"NZ_CP131655.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038428225.1\GCF_038428225.1.gbk","Staphylococcus aureus strain 2010N06-097 chromosome, complete genome.",2857030,"circular",147986,163703,"NZ_CP131655.1"
"7969",7969,7969,"GCF_029204095.1_NZ_CP119338.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029204095.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_029204095.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029204095.1\",7,"NZ_CP119338.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029204095.1\GCF_029204095.1.gbk","Staphylococcus aureus strain N09HSA11 chromosome, complete genome.",2826243,"circular",180730,196447,"NZ_CP119338.1"
"7970",7970,7970,"GCF_029204145.1_NZ_CP119341.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029204145.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_029204145.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029204145.1\",7,"NZ_CP119341.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029204145.1\GCF_029204145.1.gbk","Staphylococcus aureus strain N29CSA02 chromosome, complete genome.",2855262,"circular",161585,177302,"NZ_CP119341.1"
"7971",7971,7971,"GCF_029278505.1_NZ_CP119571.1.region006",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029278505.1\index.html","#r1c6","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_029278505.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029278505.1\",7,"NZ_CP119571.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029278505.1\GCF_029278505.1.gbk","Staphylococcus aureus strain N08CSA36 chromosome, complete genome.",2889782,"circular",2213126,2229614,"NZ_CP119571.1"
"7972",7972,7972,"GCF_029204165.1_NZ_CP119344.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029204165.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_029204165.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029204165.1\",7,"NZ_CP119344.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029204165.1\GCF_029204165.1.gbk","Staphylococcus aureus strain N29CSA11 chromosome, complete genome.",2798125,"circular",165203,180920,"NZ_CP119344.1"
"7973",7973,7973,"GCF_029204125.1_NZ_CP119340.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029204125.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_029204125.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029204125.1\",7,"NZ_CP119340.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029204125.1\GCF_029204125.1.gbk","Staphylococcus aureus strain N28CSA05 chromosome, complete genome.",2835978,"circular",186231,201948,"NZ_CP119340.1"
"7974",7974,7974,"GCF_026625285.1_NZ_CP113016.1.region005",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_026625285.1\index.html","#r1c5","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_026625285.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_026625285.1\",7,"NZ_CP113016.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_026625285.1\GCF_026625285.1.gbk","Staphylococcus aureus strain Azir chromosome, complete genome.",2858186,"circular",962560,979048,"NZ_CP113016.1"
"7975",7975,7975,"GCF_022221525.1_NZ_CP080222.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022221525.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_022221525.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022221525.1\",7,"NZ_CP080222.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022221525.1\GCF_022221525.1.gbk","Staphylococcus aureus strain NT_8 chromosome, complete genome.",2849687,"circular",135114,150831,"NZ_CP080222.1"
"7976",7976,7976,"GCF_024741715.1_NZ_CP102974.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024741715.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_024741715.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024741715.1\",9,"NZ_CP102974.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_024741715.1\GCF_024741715.1.gbk","Staphylococcus aureus strain 01-RR-86 chromosome, complete genome.",2761509,"circular",70138,85855,"NZ_CP102974.1"
"7977",7977,7977,"GCF_046741695.1_NZ_CP123084.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046741695.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_046741695.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046741695.1\",8,"NZ_CP123084.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046741695.1\GCF_046741695.1.gbk","Staphylococcus aureus strain MSSA-JAR chromosome, complete genome.",2746087,"circular",67667,83193,"NZ_CP123084.1"
"7978",7978,7978,"GCF_046741935.1_NZ_CP123126.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046741935.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_046741935.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046741935.1\",8,"NZ_CP123126.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046741935.1\GCF_046741935.1.gbk","Staphylococcus aureus strain GE-MSSA32 chromosome, complete genome.",2728221,"circular",67667,83193,"NZ_CP123126.1"
"7979",7979,7979,"GCF_046742095.1_NZ_CP123160.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046742095.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_046742095.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046742095.1\",8,"NZ_CP123160.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046742095.1\GCF_046742095.1.gbk","Staphylococcus aureus strain BE-MSSA8 chromosome, complete genome.",2733218,"circular",162447,177973,"NZ_CP123160.1"
"7980",7980,7980,"GCF_046530625.1_NZ_CP170426.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046530625.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_046530625.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046530625.1\",8,"NZ_CP170426.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046530625.1\GCF_046530625.1.gbk","Staphylococcus aureus strain t1492 chromosome, complete genome.",2836049,"circular",65582,81108,"NZ_CP170426.1"
"7981",7981,7981,"GCF_900323905.1_NZ_LT996891.1.region003",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900323905.1\index.html","#r1c3","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_900323905.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900323905.1\",7,"NZ_LT996891.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900323905.1\GCF_900323905.1.gbk","Staphylococcus aureus isolate 24117-WT chromosome I.",2730986,"linear",1318501,1334026,"NZ_LT996891.1"
"7982",7982,7982,"GCF_900324065.1_NZ_LT996890.1.region003",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900324065.1\index.html","#r1c3","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_900324065.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900324065.1\",7,"NZ_LT996890.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900324065.1\GCF_900324065.1.gbk","Staphylococcus aureus isolate 24117-SCV chromosome I.",2730984,"linear",1318501,1334026,"NZ_LT996890.1"
"7983",7983,7983,"GCF_900324045.1_NZ_LT996889.1.region003",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900324045.1\index.html","#r1c3","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_900324045.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900324045.1\",7,"NZ_LT996889.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900324045.1\GCF_900324045.1.gbk","Staphylococcus aureus isolate 24117-REV chromosome I.",2730983,"linear",1318501,1334026,"NZ_LT996889.1"
"7984",7984,7984,"GCF_046741615.1_NZ_CP122484.1.region007",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046741615.1\index.html","#r1c7","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_046741615.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046741615.1\",7,"NZ_CP122484.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_046741615.1\GCF_046741615.1.gbk","Staphylococcus aureus strain SW-MSSA63 chromosome, complete genome.",2724116,"circular",2545973,2562461,"NZ_CP122484.1"
"7985",7985,7985,"GCF_030382065.2_NZ_CP165636.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030382065.2\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_030382065.2","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030382065.2\",8,"NZ_CP165636.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030382065.2\GCF_030382065.2.gbk","Staphylococcus aureus strain BSN11 chromosome, complete genome.",2727069,"circular",68236,83762,"NZ_CP165636.1"
"7986",7986,7986,"GCF_030533975.1_NZ_CP130533.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030533975.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_030533975.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030533975.1\",7,"NZ_CP130533.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030533975.1\GCF_030533975.1.gbk","Staphylococcus aureus strain SA15-SX chromosome, complete genome.",2729861,"circular",67667,83193,"NZ_CP130533.1"
"7987",7987,7987,"GCF_034043215.1_NZ_CP120036.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034043215.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_034043215.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034043215.1\",8,"NZ_CP120036.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034043215.1\GCF_034043215.1.gbk","Staphylococcus aureus strain Dog138 chromosome, complete genome.",2734931,"circular",67843,83369,"NZ_CP120036.1"
"7988",7988,7988,"GCF_034042995.1_NZ_CP120009.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034042995.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_034042995.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034042995.1\",8,"NZ_CP120009.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034042995.1\GCF_034042995.1.gbk","Staphylococcus aureus strain Dog158 chromosome, complete genome.",2738109,"circular",67669,83195,"NZ_CP120009.1"
"7989",7989,7989,"GCF_034043035.1_NZ_CP120014.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034043035.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_034043035.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034043035.1\",8,"NZ_CP120014.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034043035.1\GCF_034043035.1.gbk","Staphylococcus aureus strain Dog152 chromosome, complete genome.",2738126,"circular",67669,83195,"NZ_CP120014.1"
"7990",7990,7990,"GCF_034043095.1_NZ_CP120023.1.region001",1,"\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034043095.1\index.html","#r1c1","NI-siderophore","staphyloferrin B",0.91,"Staphylococcus","GCF_034043095.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034043095.1\",8,"NZ_CP120023.1","\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_034043095.1\GCF_034043095.1.gbk","Staphylococcus aureus strain Dog147 chromosome, complete genome.",2738109,"circular",67669,83195,"NZ_CP120023.1"
