Subfolder,File,Subset,Locus.id
GCF_025426155.1,NZ_CP104855.1.region008.gbk,0,
GCF_025426155.1,NZ_CP104855.1.region009.gbk,0,
GCF_025449235.1,NZ_CP104878.1.region001.gbk,0,
GCF_025449235.1,NZ_CP104878.1.region002.gbk,0,
GCF_025449235.1,NZ_CP104878.1.region003.gbk,0,
GCF_025449235.1,NZ_CP104878.1.region004.gbk,1,N8A75_RS11885
GCF_025449235.1,NZ_CP104878.1.region005.gbk,1,N8A75_RS17300
GCF_025449235.1,NZ_CP104878.1.region006.gbk,0,
GCF_025449235.1,NZ_CP104878.1.region007.gbk,0,
GCF_025449235.1,NZ_CP104878.1.region008.gbk,0,
GCF_025490575.1,NZ_CP106652.1.region001.gbk,0,
GCF_025490575.1,NZ_CP106652.1.region002.gbk,0,
GCF_025490575.1,NZ_CP106652.1.region003.gbk,0,
GCF_025490575.1,NZ_CP106652.1.region004.gbk,0,
GCF_025490575.1,NZ_CP106652.1.region005.gbk,0,
GCF_025490575.1,NZ_CP106652.1.region006.gbk,0,
GCF_025490575.1,NZ_CP106652.1.region007.gbk,0,
GCF_025490575.1,NZ_CP106652.1.region008.gbk,0,
GCF_025490575.1,NZ_CP106652.1.region009.gbk,0,
GCF_025490575.1,NZ_CP106652.1.region010.gbk,1,"N7921_RS19735,N7921_RS19770"
GCF_025502485.1,NZ_CP106675.1.region001.gbk,1,N7988_RS02155
GCF_025502485.1,NZ_CP106675.1.region002.gbk,0,
GCF_025502485.1,NZ_CP106675.1.region003.gbk,1,N7988_RS09600
GCF_025502485.1,NZ_CP106675.1.region004.gbk,1,N7988_RS11305
GCF_025502485.1,NZ_CP106675.1.region005.gbk,0,
GCF_025502485.1,NZ_CP106675.1.region006.gbk,0,
GCF_025502485.1,NZ_CP106675.1.region007.gbk,0,
GCF_025502485.1,NZ_CP106675.1.region008.gbk,0,
GCF_025502485.1,NZ_CP106675.1.region009.gbk,0,
GCF_025502485.1,NZ_CP106675.1.region010.gbk,0,
GCF_025502485.1,NZ_CP106676.1.region001.gbk,0,
GCF_025502485.1,NZ_CP106676.1.region002.gbk,0,
GCF_025502485.1,NZ_CP106677.1.region001.gbk,0,
GCF_025502485.1,NZ_CP106677.1.region002.gbk,0,
GCF_025502505.1,NZ_CP106673.1.region001.gbk,0,
GCF_025502505.1,NZ_CP106673.1.region002.gbk,0,
GCF_025502505.1,NZ_CP106673.1.region003.gbk,1,N7985_RS09160
GCF_025502505.1,NZ_CP106673.1.region004.gbk,0,
GCF_025502505.1,NZ_CP106673.1.region005.gbk,0,
GCF_025502505.1,NZ_CP106673.1.region006.gbk,1,N7985_RS10925
GCF_025502505.1,NZ_CP106673.1.region007.gbk,1,N7985_RS16295
GCF_025502505.1,NZ_CP106673.1.region008.gbk,0,
GCF_025502505.1,NZ_CP106673.1.region009.gbk,0,
GCF_025502505.1,NZ_CP106673.1.region010.gbk,0,
GCF_025502505.1,NZ_CP106673.1.region011.gbk,0,
GCF_025502505.1,NZ_CP106673.1.region012.gbk,0,
GCF_025502505.1,NZ_CP106673.1.region013.gbk,0,
GCF_025502545.1,NZ_CP106671.1.region001.gbk,0,
GCF_025502545.1,NZ_CP106671.1.region002.gbk,0,
GCF_025502545.1,NZ_CP106671.1.region003.gbk,0,
GCF_025502545.1,NZ_CP106671.1.region004.gbk,0,
GCF_025502545.1,NZ_CP106671.1.region005.gbk,0,
GCF_025502545.1,NZ_CP106671.1.region006.gbk,0,
GCF_025502545.1,NZ_CP106671.1.region007.gbk,1,N7980_RS04815
GCF_025502545.1,NZ_CP106671.1.region008.gbk,1,N7980_RS10185
GCF_025502545.1,NZ_CP106671.1.region009.gbk,0,
GCF_025502545.1,NZ_CP106671.1.region010.gbk,0,
GCF_025502545.1,NZ_CP106671.1.region011.gbk,1,N7980_RS11950
GCF_025502545.1,NZ_CP106671.1.region012.gbk,0,
GCF_025502545.1,NZ_CP106671.1.region013.gbk,0,
GCF_025677725.1,NZ_CP106947.1.region001.gbk,0,
GCF_025677725.1,NZ_CP106947.1.region002.gbk,0,
GCF_025677725.1,NZ_CP106947.1.region003.gbk,0,
GCF_025677725.1,NZ_CP106947.1.region004.gbk,0,
GCF_025677725.1,NZ_CP106947.1.region005.gbk,0,
GCF_025677725.1,NZ_CP106947.1.region006.gbk,0,
GCF_025677725.1,NZ_CP106947.1.region007.gbk,0,
GCF_025677725.1,NZ_CP106947.1.region008.gbk,1,OAT02_RS18325
GCF_025677725.1,NZ_CP106947.1.region009.gbk,0,
GCF_025677725.1,NZ_CP106947.1.region010.gbk,0,
GCF_025677725.1,NZ_CP106947.1.region011.gbk,1,OAT02_RS28515
GCF_025677725.1,NZ_CP106948.1.region001.gbk,0,
GCF_025677725.1,NZ_CP106948.1.region002.gbk,0,
GCF_025677725.1,NZ_CP106948.1.region003.gbk,0,
GCF_025732155.1,NZ_CP107039.1.region001.gbk,1,ODQ18_RS04830
GCF_025732155.1,NZ_CP107039.1.region002.gbk,0,
GCF_025732155.1,NZ_CP107039.1.region003.gbk,0,
GCF_025732155.1,NZ_CP107039.1.region004.gbk,1,ODQ18_RS06595
GCF_025732155.1,NZ_CP107039.1.region005.gbk,0,
GCF_025732155.1,NZ_CP107039.1.region006.gbk,0,
GCF_025732155.1,NZ_CP107039.1.region007.gbk,0,
GCF_025732155.1,NZ_CP107039.1.region008.gbk,0,
GCF_025732155.1,NZ_CP107039.1.region009.gbk,0,
GCF_025732155.1,NZ_CP107039.1.region010.gbk,0,
GCF_025732155.1,NZ_CP107039.1.region011.gbk,0,
GCF_025732155.1,NZ_CP107039.1.region012.gbk,0,
GCF_025732155.1,NZ_CP107039.1.region013.gbk,1,ODQ18_RS20425
GCF_025758105.1,NZ_CP107079.1.region001.gbk,0,
GCF_025758105.1,NZ_CP107079.1.region002.gbk,0,
GCF_025758105.1,NZ_CP107079.1.region003.gbk,0,
GCF_025758105.1,NZ_CP107079.1.region004.gbk,0,
GCF_025758105.1,NZ_CP107079.1.region005.gbk,0,
GCF_025758105.1,NZ_CP107079.1.region006.gbk,0,
GCF_025758105.1,NZ_CP107079.1.region007.gbk,0,
GCF_025758105.1,NZ_CP107079.1.region008.gbk,0,
GCF_025758105.1,NZ_CP107079.1.region009.gbk,1,OD347_RS10760
GCF_025758105.1,NZ_CP107079.1.region010.gbk,1,"OD347_RS15115,OD347_RS15110"
GCF_025758105.1,NZ_CP107079.1.region011.gbk,0,
GCF_025809235.1,NZ_CP081458.1.region001.gbk,0,
GCF_025809235.1,NZ_CP081458.1.region002.gbk,0,
GCF_025809235.1,NZ_CP081458.1.region003.gbk,1,K4756_RS09065
GCF_025809235.1,NZ_CP081458.1.region004.gbk,0,
GCF_025809235.1,NZ_CP081458.1.region005.gbk,0,
GCF_025809235.1,NZ_CP081458.1.region006.gbk,1,K4756_RS10815
GCF_025809235.1,NZ_CP081458.1.region007.gbk,1,K4756_RS15860
GCF_025809235.1,NZ_CP081458.1.region008.gbk,0,
GCF_025809235.1,NZ_CP081458.1.region009.gbk,0,
GCF_025809295.1,NZ_CP084035.1.region001.gbk,0,
GCF_025809295.1,NZ_CP084035.1.region002.gbk,1,LCF45_RS09765
GCF_025809295.1,NZ_CP084035.1.region003.gbk,1,LCF45_RS11405
GCF_025809295.1,NZ_CP084035.1.region004.gbk,0,
GCF_025809295.1,NZ_CP084035.1.region005.gbk,0,
GCF_025809295.1,NZ_CP084035.1.region006.gbk,0,
GCF_025809295.1,NZ_CP084035.1.region007.gbk,0,
GCF_025809295.1,NZ_CP084035.1.region008.gbk,0,
GCF_025809295.1,NZ_CP084035.1.region009.gbk,0,
GCF_025809295.1,NZ_CP084035.1.region010.gbk,0,
GCF_025809355.1,NZ_CP098738.1.region001.gbk,0,
GCF_025809355.1,NZ_CP098738.1.region002.gbk,0,
GCF_025809355.1,NZ_CP098738.1.region003.gbk,1,NDR85_RS09480
GCF_025809355.1,NZ_CP098738.1.region004.gbk,0,
GCF_025809355.1,NZ_CP098738.1.region005.gbk,0,
GCF_025809355.1,NZ_CP098738.1.region006.gbk,0,
GCF_025809355.1,NZ_CP098738.1.region007.gbk,1,NDR85_RS16135
GCF_025809355.1,NZ_CP098738.1.region008.gbk,0,
GCF_025809355.1,NZ_CP098738.1.region009.gbk,0,
GCF_025837115.1,NZ_CP107556.1.region001.gbk,0,
GCF_025837115.1,NZ_CP107556.1.region002.gbk,0,
GCF_025837115.1,NZ_CP107556.1.region003.gbk,1,OF857_RS03605
GCF_025837115.1,NZ_CP107556.1.region004.gbk,0,
GCF_025837115.1,NZ_CP107556.1.region005.gbk,0,
GCF_025837115.1,NZ_CP107556.1.region006.gbk,0,
GCF_025837115.1,NZ_CP107556.1.region007.gbk,0,
GCF_025837115.1,NZ_CP107556.1.region008.gbk,0,
GCF_025837115.1,NZ_CP107556.1.region009.gbk,0,
GCF_025837115.1,NZ_CP107556.1.region010.gbk,1,OF857_RS10130
GCF_025837115.1,NZ_CP107556.1.region011.gbk,0,
GCF_025837115.1,NZ_CP107556.1.region012.gbk,0,
GCF_025837115.1,NZ_CP107556.1.region013.gbk,1,"OF857_RS14905,OF857_RS14910"
GCF_025837115.1,NZ_CP107556.1.region014.gbk,0,
GCF_025837115.1,NZ_CP107556.1.region015.gbk,0,
GCF_025837135.1,NZ_CP107557.1.region001.gbk,0,
GCF_025837135.1,NZ_CP107557.1.region002.gbk,0,
GCF_025837135.1,NZ_CP107557.1.region003.gbk,1,"OGL87_RS09000,OGL87_RS09005"
GCF_025837135.1,NZ_CP107557.1.region004.gbk,0,
GCF_025837135.1,NZ_CP107557.1.region005.gbk,1,OGL87_RS13615
GCF_025837135.1,NZ_CP107557.1.region006.gbk,0,
GCF_025837135.1,NZ_CP107557.1.region007.gbk,0,
GCF_025837135.1,NZ_CP107557.1.region008.gbk,0,
GCF_025837135.1,NZ_CP107557.1.region009.gbk,0,
GCF_025837135.1,NZ_CP107557.1.region010.gbk,0,
GCF_025837135.1,NZ_CP107557.1.region011.gbk,0,
GCF_025837135.1,NZ_CP107557.1.region012.gbk,0,
GCF_025857215.1,NZ_CP103769.1.region001.gbk,1,"NYR93_RS00435,NYR93_RS00440"
GCF_025857215.1,NZ_CP103769.1.region002.gbk,0,
GCF_025857215.1,NZ_CP103769.1.region003.gbk,1,NYR93_RS04890
GCF_025857215.1,NZ_CP103769.1.region004.gbk,0,
GCF_025857215.1,NZ_CP103769.1.region005.gbk,0,
GCF_025857215.1,NZ_CP103769.1.region006.gbk,0,
GCF_025857215.1,NZ_CP103769.1.region007.gbk,0,
GCF_025857215.1,NZ_CP103769.1.region008.gbk,0,
GCF_025857215.1,NZ_CP103769.1.region009.gbk,0,
GCF_025857215.1,NZ_CP103769.1.region010.gbk,1,NYR93_RS11390
GCF_025857215.1,NZ_CP103769.1.region011.gbk,0,
GCF_025857215.1,NZ_CP103769.1.region012.gbk,0,
GCF_025857215.1,NZ_CP103769.1.region013.gbk,0,
GCF_025908215.1,NZ_CP109651.1.region001.gbk,0,
GCF_025908215.1,NZ_CP109651.1.region002.gbk,0,
GCF_025908215.1,NZ_CP109651.1.region003.gbk,0,
GCF_025908215.1,NZ_CP109651.1.region004.gbk,0,
GCF_025908215.1,NZ_CP109651.1.region005.gbk,0,
GCF_025908215.1,NZ_CP109651.1.region006.gbk,0,
GCF_025908215.1,NZ_CP109651.1.region007.gbk,0,
GCF_025908215.1,NZ_CP109651.1.region008.gbk,0,
GCF_025908215.1,NZ_CP109651.1.region009.gbk,0,
GCF_025908215.1,NZ_CP109651.1.region010.gbk,0,
GCF_025908215.1,NZ_CP109651.1.region011.gbk,0,
GCF_025908215.1,NZ_CP109651.1.region012.gbk,0,
GCF_025908215.1,NZ_CP109651.1.region013.gbk,1,"N8A73_RS18630,N8A73_RS18595"
GCF_025914055.1,NZ_CP109832.1.region001.gbk,0,
GCF_025914055.1,NZ_CP109832.1.region002.gbk,0,
GCF_025914055.1,NZ_CP109832.1.region003.gbk,0,
GCF_025914055.1,NZ_CP109832.1.region004.gbk,0,
GCF_025914055.1,NZ_CP109832.1.region005.gbk,0,
GCF_025914055.1,NZ_CP109832.1.region006.gbk,0,
GCF_025914055.1,NZ_CP109832.1.region007.gbk,0,
GCF_025914055.1,NZ_CP109832.1.region008.gbk,0,
GCF_025914055.1,NZ_CP109832.1.region009.gbk,1,OH147_RS10260
GCF_025914055.1,NZ_CP109832.1.region010.gbk,0,
GCF_025914055.1,NZ_CP109832.1.region011.gbk,1,"OH147_RS14880,OH147_RS14875"
GCF_025914055.1,NZ_CP109832.1.region012.gbk,0,
GCF_025914075.1,NZ_CP072845.1.region001.gbk,0,
GCF_025914075.1,NZ_CP072845.1.region002.gbk,0,
GCF_025914075.1,NZ_CP072845.1.region003.gbk,0,
GCF_025914075.1,NZ_CP072845.1.region004.gbk,1,J9312_RS11075
GCF_025914075.1,NZ_CP072845.1.region005.gbk,1,J9312_RS16205
GCF_025914075.1,NZ_CP072845.1.region006.gbk,0,
GCF_025914075.1,NZ_CP072845.1.region007.gbk,0,
GCF_025914075.1,NZ_CP072845.1.region008.gbk,0,
GCF_025917635.1,NZ_CP083436.1.region001.gbk,0,
GCF_025917635.1,NZ_CP083436.1.region002.gbk,0,
GCF_025917635.1,NZ_CP083436.1.region003.gbk,0,
GCF_025917635.1,NZ_CP083436.1.region004.gbk,0,
GCF_025917635.1,NZ_CP083436.1.region005.gbk,0,
GCF_025917635.1,NZ_CP083436.1.region006.gbk,0,
GCF_025917635.1,NZ_CP083436.1.region007.gbk,0,
GCF_025917635.1,NZ_CP083436.1.region008.gbk,0,
GCF_025917635.1,NZ_CP083436.1.region009.gbk,1,K9864_RS11505
GCF_025917635.1,NZ_CP083436.1.region010.gbk,0,
GCF_025917635.1,NZ_CP083436.1.region011.gbk,1,"K9864_RS16680,K9864_RS16675"
GCF_025917635.1,NZ_CP083436.1.region012.gbk,0,
GCF_025917635.1,NZ_CP083436.1.region013.gbk,0,
GCF_025917635.1,NZ_CP083436.1.region014.gbk,0,
GCF_025917685.1,NZ_CP089518.1.region001.gbk,0,
GCF_025917685.1,NZ_CP089518.1.region002.gbk,1,LUS72_RS09605
GCF_025917685.1,NZ_CP089518.1.region003.gbk,1,LUS72_RS11625
GCF_025917685.1,NZ_CP089518.1.region004.gbk,0,
GCF_025917685.1,NZ_CP089518.1.region005.gbk,0,
GCF_025917685.1,NZ_CP089518.1.region006.gbk,0,
GCF_025917685.1,NZ_CP089518.1.region007.gbk,0,
GCF_025917685.1,NZ_CP089518.1.region008.gbk,0,
GCF_025946485.2,NZ_CP109872.2.region001.gbk,0,
GCF_025946485.2,NZ_CP109872.2.region002.gbk,1,OK229_RS09675
GCF_025946485.2,NZ_CP109872.2.region003.gbk,1,OK229_RS11480
GCF_025946485.2,NZ_CP109872.2.region004.gbk,0,
GCF_025946485.2,NZ_CP109872.2.region005.gbk,0,
GCF_025946485.2,NZ_CP109872.2.region006.gbk,0,
GCF_025946485.2,NZ_CP109872.2.region007.gbk,0,
GCF_025946485.2,NZ_CP109873.2.region001.gbk,0,
GCF_025946485.2,NZ_CP109873.2.region002.gbk,0,
GCF_025946485.2,NZ_CP109873.2.region003.gbk,0,
GCF_025960305.1,NZ_CP110109.1.region001.gbk,1,OKV75_RS01275
GCF_025960305.1,NZ_CP110109.1.region002.gbk,0,
GCF_025960305.1,NZ_CP110109.1.region003.gbk,0,
GCF_025960305.1,NZ_CP110109.1.region004.gbk,0,
GCF_025960305.1,NZ_CP110109.1.region005.gbk,0,
GCF_025960305.1,NZ_CP110109.1.region006.gbk,0,
GCF_025960305.1,NZ_CP110109.1.region007.gbk,0,
GCF_025960305.1,NZ_CP110109.1.region008.gbk,1,OKV75_RS19910
GCF_025960305.1,NZ_CP110109.1.region009.gbk,0,
GCF_025960305.1,NZ_CP110109.1.region010.gbk,1,OKV75_RS27220
GCF_026013885.1,NZ_CP110264.1.region001.gbk,0,
GCF_026013885.1,NZ_CP110264.1.region002.gbk,0,
GCF_026013885.1,NZ_CP110264.1.region003.gbk,1,OMK57_RS09425
GCF_026013885.1,NZ_CP110264.1.region004.gbk,0,
GCF_026013885.1,NZ_CP110264.1.region005.gbk,0,
GCF_026013885.1,NZ_CP110264.1.region006.gbk,0,
GCF_026013885.1,NZ_CP110264.1.region007.gbk,1,OMK57_RS16200
GCF_026013885.1,NZ_CP110264.1.region008.gbk,0,
GCF_026013885.1,NZ_CP110264.1.region009.gbk,0,
GCF_026014025.1,NZ_CP110268.1.region001.gbk,0,
GCF_026014025.1,NZ_CP110268.1.region002.gbk,0,
GCF_026014025.1,NZ_CP110268.1.region003.gbk,0,
GCF_026014025.1,NZ_CP110268.1.region004.gbk,0,
GCF_026014025.1,NZ_CP110268.1.region005.gbk,0,
GCF_026014025.1,NZ_CP110268.1.region006.gbk,0,
GCF_026014025.1,NZ_CP110268.1.region007.gbk,0,
GCF_026014025.1,NZ_CP110268.1.region008.gbk,0,
GCF_026014025.1,NZ_CP110268.1.region009.gbk,1,"OM992_RS16305,OM992_RS16300"
GCF_026153475.1,NZ_CP110634.1.region001.gbk,0,
GCF_026153475.1,NZ_CP110634.1.region002.gbk,0,
GCF_026153475.1,NZ_CP110634.1.region003.gbk,0,
GCF_026153475.1,NZ_CP110634.1.region004.gbk,1,OOZ27_RS09745
GCF_026153475.1,NZ_CP110634.1.region005.gbk,0,
GCF_026153475.1,NZ_CP110634.1.region006.gbk,0,
GCF_026153475.1,NZ_CP110634.1.region007.gbk,1,OOZ27_RS12445
GCF_026153475.1,NZ_CP110634.1.region008.gbk,0,
GCF_026153475.1,NZ_CP110634.1.region009.gbk,1,OOZ27_RS18195
GCF_026153475.1,NZ_CP110634.1.region010.gbk,0,
GCF_026153475.1,NZ_CP110634.1.region011.gbk,0,
GCF_026210435.1,NZ_CP110812.1.region001.gbk,0,
GCF_026210435.1,NZ_CP110812.1.region002.gbk,0,
GCF_026210435.1,NZ_CP110812.1.region003.gbk,1,OPU65_RS02245
GCF_026210435.1,NZ_CP110812.1.region004.gbk,0,
GCF_026210435.1,NZ_CP110812.1.region005.gbk,0,
GCF_026210435.1,NZ_CP110812.1.region006.gbk,0,
GCF_026210435.1,NZ_CP110812.1.region007.gbk,0,
GCF_026210435.1,NZ_CP110812.1.region008.gbk,0,
GCF_026210435.1,NZ_CP110812.1.region009.gbk,0,
GCF_026210435.1,NZ_CP110812.1.region010.gbk,1,"OPU65_RS17015,OPU65_RS17035"
GCF_026210435.1,NZ_CP110812.1.region011.gbk,0,
GCF_026210635.1,NZ_CP099460.1.region001.gbk,0,
GCF_026210635.1,NZ_CP099460.1.region002.gbk,0,
GCF_026210635.1,NZ_CP099460.1.region003.gbk,0,
GCF_026210635.1,NZ_CP099460.1.region004.gbk,0,
GCF_026210635.1,NZ_CP099460.1.region005.gbk,0,
GCF_026210635.1,NZ_CP099460.1.region006.gbk,0,
GCF_026210635.1,NZ_CP099460.1.region007.gbk,0,
GCF_026210635.1,NZ_CP099460.1.region008.gbk,1,NF199_RS10290
GCF_026210635.1,NZ_CP099460.1.region009.gbk,0,
GCF_026210635.1,NZ_CP099460.1.region010.gbk,1,"NF199_RS14910,NF199_RS14905"
GCF_026210635.1,NZ_CP099460.1.region011.gbk,0,
GCF_026240675.1,NZ_CP110847.1.region001.gbk,0,
GCF_026240675.1,NZ_CP110847.1.region002.gbk,0,
GCF_026240675.1,NZ_CP110847.1.region003.gbk,0,
GCF_026240675.1,NZ_CP110847.1.region004.gbk,0,
GCF_026240675.1,NZ_CP110847.1.region005.gbk,0,
GCF_026240675.1,NZ_CP110847.1.region006.gbk,0,
GCF_026240675.1,NZ_CP110847.1.region007.gbk,0,
GCF_026240675.1,NZ_CP110847.1.region008.gbk,0,
GCF_026240675.1,NZ_CP110847.1.region009.gbk,1,OGV27_RS10260
GCF_026240675.1,NZ_CP110847.1.region010.gbk,0,
GCF_026240675.1,NZ_CP110847.1.region011.gbk,1,"OGV27_RS14880,OGV27_RS14875"
GCF_026240675.1,NZ_CP110847.1.region012.gbk,0,
GCF_026254485.1,NZ_CP111072.1.region001.gbk,0,
GCF_026254485.1,NZ_CP111072.1.region002.gbk,0,
GCF_026254485.1,NZ_CP111072.1.region003.gbk,0,
GCF_026254485.1,NZ_CP111072.1.region004.gbk,0,
GCF_026254485.1,NZ_CP111072.1.region005.gbk,0,
GCF_026254485.1,NZ_CP111072.1.region006.gbk,0,
GCF_026254485.1,NZ_CP111072.1.region007.gbk,0,
GCF_026254485.1,NZ_CP111072.1.region008.gbk,0,
GCF_026254485.1,NZ_CP111072.1.region009.gbk,1,OQE53_RS10120
GCF_026254485.1,NZ_CP111072.1.region010.gbk,0,
GCF_026254485.1,NZ_CP111072.1.region011.gbk,1,"OQE53_RS14730,OQE53_RS14735"
GCF_026254485.1,NZ_CP111072.1.region012.gbk,0,
GCF_026278285.1,NZ_CP111073.1.region001.gbk,0,
GCF_026278285.1,NZ_CP111073.1.region002.gbk,0,
GCF_026278285.1,NZ_CP111073.1.region003.gbk,0,
GCF_026278285.1,NZ_CP111073.1.region004.gbk,0,
GCF_026278285.1,NZ_CP111073.1.region005.gbk,0,
GCF_026278285.1,NZ_CP111073.1.region006.gbk,0,
GCF_026278285.1,NZ_CP111073.1.region007.gbk,0,
GCF_026278285.1,NZ_CP111073.1.region008.gbk,1,OP701_RS11280
GCF_026278285.1,NZ_CP111073.1.region009.gbk,1,OP701_RS16665
GCF_026278285.1,NZ_CP111073.1.region010.gbk,0,
GCF_026278285.1,NZ_CP111073.1.region011.gbk,0,
GCF_026410045.1,NZ_CP112873.1.region001.gbk,0,
GCF_026410045.1,NZ_CP112873.1.region002.gbk,0,
GCF_026410045.1,NZ_CP112873.1.region003.gbk,0,
GCF_026410045.1,NZ_CP112873.1.region004.gbk,1,ORF34_RS09275
GCF_026410045.1,NZ_CP112873.1.region005.gbk,0,
GCF_026410045.1,NZ_CP112873.1.region006.gbk,0,
GCF_026410045.1,NZ_CP112873.1.region007.gbk,0,
GCF_026410045.1,NZ_CP112873.1.region008.gbk,0,
GCF_026410045.1,NZ_CP112873.1.region009.gbk,1,ORF34_RS17385
GCF_026410045.1,NZ_CP112873.1.region010.gbk,0,
GCF_026410045.1,NZ_CP112873.1.region011.gbk,0,
GCF_026410045.1,NZ_CP112873.1.region012.gbk,0,
GCF_026410045.1,NZ_CP112873.1.region013.gbk,0,
GCF_026410045.1,NZ_CP112873.1.region014.gbk,0,
GCF_026559715.1,NZ_CP110279.1.region001.gbk,0,
GCF_026559715.1,NZ_CP110279.1.region002.gbk,0,
GCF_026559715.1,NZ_CP110279.1.region003.gbk,1,OM984_RS21285
GCF_026559715.1,NZ_CP110279.1.region004.gbk,1,OM984_RS23095
GCF_026559715.1,NZ_CP110279.1.region005.gbk,0,
GCF_026559715.1,NZ_CP110279.1.region006.gbk,0,
GCF_026559715.1,NZ_CP110279.1.region007.gbk,0,
GCF_026559735.1,NZ_CP110281.1.region001.gbk,1,OM981_RS00605
GCF_026559735.1,NZ_CP110281.1.region002.gbk,1,OM981_RS02420
GCF_026559735.1,NZ_CP110281.1.region003.gbk,0,
GCF_026559735.1,NZ_CP110281.1.region004.gbk,0,
GCF_026559735.1,NZ_CP110281.1.region005.gbk,0,
GCF_026559735.1,NZ_CP110281.1.region006.gbk,0,
GCF_026559735.1,NZ_CP110281.1.region007.gbk,0,
GCF_026559755.1,NZ_CP110283.1.region001.gbk,0,
GCF_026559755.1,NZ_CP110283.1.region002.gbk,1,OM985_RS09690
GCF_026559755.1,NZ_CP110283.1.region003.gbk,1,OM985_RS11510
GCF_026559755.1,NZ_CP110283.1.region004.gbk,0,
GCF_026559755.1,NZ_CP110283.1.region005.gbk,0,
GCF_026559755.1,NZ_CP110283.1.region006.gbk,0,
GCF_026559755.1,NZ_CP110283.1.region007.gbk,0,
GCF_026559775.1,NZ_CP110285.1.region001.gbk,0,
GCF_026559775.1,NZ_CP110285.1.region002.gbk,1,OM980_RS09670
GCF_026559775.1,NZ_CP110285.1.region003.gbk,1,OM980_RS11480
GCF_026559775.1,NZ_CP110285.1.region004.gbk,0,
GCF_026559775.1,NZ_CP110285.1.region005.gbk,0,
GCF_026559775.1,NZ_CP110285.1.region006.gbk,0,
GCF_026559775.1,NZ_CP110285.1.region007.gbk,0,
GCF_026559795.1,NZ_CP110287.1.region001.gbk,0,
GCF_026559795.1,NZ_CP110287.1.region002.gbk,1,OM983_RS15895
GCF_026559795.1,NZ_CP110287.1.region003.gbk,1,OM983_RS17705
GCF_026559795.1,NZ_CP110287.1.region004.gbk,0,
GCF_026559795.1,NZ_CP110287.1.region005.gbk,0,
GCF_026559795.1,NZ_CP110287.1.region006.gbk,0,
GCF_026559795.1,NZ_CP110287.1.region007.gbk,0,
GCF_026639155.1,NZ_CP113256.1.region001.gbk,0,
GCF_026639155.1,NZ_CP113256.1.region002.gbk,0,
GCF_026639155.1,NZ_CP113256.1.region003.gbk,1,ORP33_RS09070
GCF_026639155.1,NZ_CP113256.1.region004.gbk,0,
GCF_026639155.1,NZ_CP113256.1.region005.gbk,0,
GCF_026639155.1,NZ_CP113256.1.region006.gbk,1,ORP33_RS10915
GCF_026639155.1,NZ_CP113256.1.region007.gbk,1,ORP33_RS16220
GCF_026639155.1,NZ_CP113256.1.region008.gbk,0,
GCF_026639155.1,NZ_CP113256.1.region009.gbk,0,
GCF_026639155.1,NZ_CP113256.1.region010.gbk,0,
GCF_026639155.1,NZ_CP113256.1.region011.gbk,0,
GCF_026684155.1,NZ_CP113418.1.region001.gbk,0,
GCF_026684155.1,NZ_CP113418.1.region002.gbk,0,
GCF_026684155.1,NZ_CP113418.1.region003.gbk,0,
GCF_026684155.1,NZ_CP113418.1.region004.gbk,0,
GCF_026684155.1,NZ_CP113418.1.region005.gbk,0,
GCF_026684155.1,NZ_CP113418.1.region006.gbk,0,
GCF_026684155.1,NZ_CP113418.1.region007.gbk,0,
GCF_026684155.1,NZ_CP113418.1.region008.gbk,0,
GCF_026684155.1,NZ_CP113418.1.region009.gbk,1,OU987_RS10260
GCF_026684155.1,NZ_CP113418.1.region010.gbk,0,
GCF_026684155.1,NZ_CP113418.1.region011.gbk,1,"OU987_RS14875,OU987_RS14880"
GCF_026684155.1,NZ_CP113418.1.region012.gbk,0,
GCF_026684175.1,NZ_CP113428.1.region001.gbk,0,
GCF_026684175.1,NZ_CP113428.1.region002.gbk,1,OU819_RS09660
GCF_026684175.1,NZ_CP113428.1.region003.gbk,1,OU819_RS11430
GCF_026684175.1,NZ_CP113428.1.region004.gbk,0,
GCF_026684175.1,NZ_CP113428.1.region005.gbk,0,
GCF_026684175.1,NZ_CP113428.1.region006.gbk,0,
GCF_026684175.1,NZ_CP113429.1.region001.gbk,0,
GCF_026684175.1,NZ_CP113429.1.region002.gbk,0,
GCF_026723705.1,NZ_CP113516.1.region001.gbk,0,
GCF_026723705.1,NZ_CP113516.1.region002.gbk,0,
GCF_026723705.1,NZ_CP113516.1.region003.gbk,0,
GCF_026723705.1,NZ_CP113516.1.region004.gbk,0,
GCF_026723705.1,NZ_CP113516.1.region005.gbk,0,
GCF_026723705.1,NZ_CP113516.1.region006.gbk,1,OU809_RS11755
GCF_026723705.1,NZ_CP113516.1.region007.gbk,0,
GCF_026723705.1,NZ_CP113516.1.region008.gbk,0,
GCF_026723705.1,NZ_CP113516.1.region009.gbk,0,
GCF_026723705.1,NZ_CP113516.1.region010.gbk,1,"OU809_RS19405,OU809_RS19385"
GCF_026723705.1,NZ_CP113516.1.region011.gbk,0,
GCF_026898175.1,NZ_CP114038.1.region001.gbk,0,
GCF_026898175.1,NZ_CP114038.1.region002.gbk,0,
GCF_026898175.1,NZ_CP114038.1.region003.gbk,1,"OZA25_RS07000,OZA25_RS07005"
